minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes
91.75,4,7,41,1,3,8,6,20,0,0,CPU_STRESS,91.75,423,437,413,421,410,424,410,418,0,0,CPU_STRESS,91.75,1145,1149,1164,1177,1145,1132,1136,1151,0,0,CPU_STRESS,91.75,36056,35913,35583,36585,35455,36081,36256,36243,0,0,CPU_STRESS,91.75,63.34316825396824,64.99297008311738,63.44936181215657,65.10947684374804,63.01168309340679,63.43218533520771,64.23324166878871,64.31853709681104,0,0,CPU_STRESS,91.75
92.0,6,2,20,1,9,4,0,11,0,0,CPU_STRESS,92.0,435,431,426,421,416,441,417,418,0,0,CPU_STRESS,92.0,1121,1161,1194,1067,1220,1155,1141,1177,0,0,CPU_STRESS,92.0,36996,35479,36801,38155,36182,36829,36953,35615,0,0,CPU_STRESS,92.0,66.22359365079366,63.76570014024376,65.85280636489115,69.10383015873016,64.1265608038278,65.32411516675825,65.72205119047618,63.322146617965366,0,0,CPU_STRESS,92.0
92.25,7,2,14,1,8,3,0,10,0,0,CPU_STRESS,92.25,437,430,426,421,418,444,418,418,0,0,CPU_STRESS,92.25,1114,1164,1194,1057,1236,1165,1142,1176,0,0,CPU_STRESS,92.25,37478,35452,36946,38533,36157,36879,36935,35564,0,0,CPU_STRESS,92.25,66.98375533910536,63.448695184890965,66.0292211682038,69.2237976007326,64.51747744830682,65.32885383182881,65.69826422305765,63.22431835131981,0,0,CPU_STRESS,92.25
92.5,7,2,3,1,7,3,1,6,0,0,CPU_STRESS,92.5,435,430,423,421,418,443,414,418,0,0,CPU_STRESS,92.5,1131,1150,1184,1084,1190,1167,1144,1165,0,0,CPU_STRESS,92.5,37383,35592,36349,37981,35882,36413,35895,35604,0,0,CPU_STRESS,92.5,66.34527443340973,63.49257746205086,64.91405647013528,67.15983603425562,64.59703831680656,64.72483614735498,64.549204591023,63.30346254553125,0,0,CPU_STRESS,92.5
92.75,7,2,3,1,7,3,1,6,0,0,CPU_STRESS,92.75,435,429,422,421,418,443,413,418,0,0,CPU_STRESS,92.75,1132,1149,1184,1086,1192,1168,1144,1164,0,0,CPU_STRESS,92.75,36935,35686,36280,37909,35897,35979,35663,35599,0,0,CPU_STRESS,92.75,66.32592205245734,63.49257746205086,64.87006202569083,66.94779436758895,64.59703831680656,64.64411868703752,64.44887125768966,63.29146254553126,0,0,CPU_STRESS,92.75
93.0,4,2,3,1,7,7,1,0,0,0,CPU_STRESS,93.0,417,419,408,414,418,428,406,413,0,0,CPU_STRESS,93.0,1155,982,1174,1148,1169,1201,1132,1164,0,0,CPU_STRESS,93.0,36644,35781,35397,35749,35739,35345,34391,35567,0,0,CPU_STRESS,93.0,65.04935303961274,63.47898275750638,62.82718088409481,62.2509211760462,63.83933802382025,63.03135224081472,60.735870634920666,63.27946254553125,0,0,CPU_STRESS,93.0
93.25,4,2,3,1,7,7,0,0,0,0,CPU_STRESS,93.25,411,419,405,413,418,424,406,413,0,0,CPU_STRESS,93.25,1163,968,1171,1161,1162,1201,1130,1163,0,0,CPU_STRESS,93.25,36435,35860,35315,34859,35707,35259,34216,35660,0,0,CPU_STRESS,93.25,64.4665709226912,63.495800427849375,62.58562050697481,61.53238115157791,63.65223363904855,62.95193145052816,60.67247420634924,63.298962545531246,0,0,CPU_STRESS,93.25
93.5,4,2,3,1,7,8,0,3,0,0,CPU_STRESS,93.5,416,423,415,414,418,424,411,414,0,0,CPU_STRESS,93.5,1169,1000,1170,1170,1169,1197,1130,1151,0,0,CPU_STRESS,93.5,36087,35837,35838,35062,36034,35022,35195,35861,0,0,CPU_STRESS,93.5,64.12023704366176,63.53924715867674,64.05555193527998,62.67266493506496,63.77675678119908,62.86544828304954,62.03128547619049,63.32781055277764,0,0,CPU_STRESS,93.5
93.75,4,2,3,1,7,8,0,3,0,0,CPU_STRESS,93.75,417,423,415,415,419,424,412,416,0,0,CPU_STRESS,93.75,1170,1004,1170,1170,1168,1197,1131,1150,0,0,CPU_STRESS,93.75,35730,35842,36063,35124,36179,34935,35916,36095,0,0,CPU_STRESS,93.75,64.04884775794747,63.53924715867674,64.44356304639108,62.93583914141418,63.86623591028636,62.85453919214046,62.44189023809524,63.60575952484175,0,0,CPU_STRESS,93.75
94.0,6,6,6,1,7,4,0,9,0,0,CPU_STRESS,94.0,443,448,432,437,425,435,434,442,0,0,CPU_STRESS,94.0,1175,1109,1180,1180,1109,1176,1152,1124,0,0,CPU_STRESS,94.0,35036,35883,37379,36037,36886,34741,37334,36939,0,0,CPU_STRESS,94.0,62.509538907846576,63.55705063945324,66.46551782106782,64.33261058880734,64.88313999304698,62.04369576563705,65.93260966810968,65.50856813794317,0,0,CPU_STRESS,94.0
94.25,7,7,7,1,7,3,0,9,0,0,CPU_STRESS,94.25,448,454,436,442,427,438,440,448,0,0,CPU_STRESS,94.25,1181,1133,1180,1181,1086,1175,1155,1135,0,0,CPU_STRESS,94.25,34934,35881,37448,36257,36996,34775,37524,36971,0,0,CPU_STRESS,94.25,62.45441613006879,63.58647646571808,66.48930555555555,64.68706971579147,65.03454834634867,62.02663552587682,66.27575601731601,65.47171911144413,0,0,CPU_STRESS,94.25
94.5,7,7,8,1,7,3,0,6,0,0,CPU_STRESS,94.5,453,456,433,444,428,438,446,456,0,0,CPU_STRESS,94.5,1186,1148,1179,1186,1079,1159,1151,1147,0,0,CPU_STRESS,94.5,34723,35822,36613,36507,37150,35200,36790,36273,0,0,CPU_STRESS,94.5,62.63370620630744,63.6560402425403,65.14326317900577,65.16538815465935,64.91140395221163,62.59597313880275,65.5904133830669,64.24021175213673,0,0,CPU_STRESS,94.5
94.75,7,7,8,1,7,3,0,6,0,0,CPU_STRESS,94.75,453,456,434,444,429,438,446,457,0,0,CPU_STRESS,94.75,1189,1148,1179,1186,1079,1157,1150,1155,0,0,CPU_STRESS,94.75,34663,35782,36547,36507,37189,35852,36665,36259,0,0,CPU_STRESS,94.75,62.62945620630744,63.6560402425403,65.10051317900577,65.18520958323079,64.92787831118598,62.712394928124525,65.44086060528913,64.01548357753356,0,0,CPU_STRESS,94.75
95.0,7,2,4,9,0,7,0,0,0,0,CPU_STRESS,95.0,485,462,451,458,460,451,457,459,0,0,CPU_STRESS,95.0,1222,1107,1262,1170,998,1094,1080,1271,0,0,CPU_STRESS,95.0,34537,35719,34993,36831,37900,36609,35417,34653,0,0,CPU_STRESS,95.0,62.412465020858896,63.52548498073381,62.40995992063494,65.5671827333295,66.44775357957141,64.6688911935093,62.80012619047616,61.90711666666665,0,0,CPU_STRESS,95.0
95.25,7,2,3,9,0,7,0,0,0,0,CPU_STRESS,95.25,493,463,455,457,463,455,458,461,0,0,CPU_STRESS,95.25,1190,1094,1267,1169,997,1087,1079,1276,0,0,CPU_STRESS,95.25,34632,35719,34800,36863,37945,36696,35480,34348,0,0,CPU_STRESS,95.25,62.4070471846016,63.496059154468966,62.16268214285715,65.45321806804309,66.4436236235686,64.71573968113279,63.05349040616248,61.59176170634922,0,0,CPU_STRESS,95.25
95.5,7,2,3,6,1,8,1,2,0,0,CPU_STRESS,95.5,498,456,453,453,458,451,461,457,0,0,CPU_STRESS,95.5,1116,1096,1260,1172,993,1092,1110,1254,0,0,CPU_STRESS,95.5,34888,35715,35437,36895,37404,36352,35415,34960,0,0,CPU_STRESS,95.5,62.69318214772071,63.53924715867674,63.415098636280135,65.01249961288713,65.82510070722986,64.41021509967503,63.04805172901833,62.84574455128207,0,0,CPU_STRESS,95.5
95.75,7,2,3,6,1,8,2,2,0,0,CPU_STRESS,95.75,498,455,452,452,452,450,460,454,0,0,CPU_STRESS,95.75,1112,1096,1257,1179,995,1093,1114,1252,0,0,CPU_STRESS,95.75,35348,35731,35500,36842,37341,36003,35403,34930,0,0,CPU_STRESS,95.75,62.78465436994293,63.53924715867674,63.53201606052256,64.86768294622046,65.79915626278542,64.42153652824646,63.04864696711356,62.9803778846154,0,0,CPU_STRESS,95.75
96.0,7,2,6,0,1,4,9,9,0,0,CPU_STRESS,96.0,451,429,444,420,430,423,436,422,0,0,CPU_STRESS,96.0,1038,1093,1212,1301,1092,1117,1216,1111,0,0,CPU_STRESS,96.0,35864,35795,35775,35056,36373,35347,35230,35511,0,0,CPU_STRESS,96.0,63.231603604568384,63.53924715867674,63.57917304867588,62.18469780020705,64.42899155086106,62.66126253607504,62.54811951401109,63.08297066683318,0,0,CPU_STRESS,96.0
96.25,7,2,7,0,1,3,9,9,0,0,CPU_STRESS,96.25,436,422,440,414,428,416,429,415,0,0,CPU_STRESS,96.25,1033,1094,1191,1320,1120,1119,1227,1076,0,0,CPU_STRESS,96.25,35913,35782,35710,34698,36298,35330,35294,35742,0,0,CPU_STRESS,96.25,63.47993506199983,63.53924715867674,63.624059356812175,61.88669868404544,64.37711352670428,62.485284473043286,62.8527568155984,63.29642324730827,0,0,CPU_STRESS,96.25
96.5,7,2,8,1,1,3,6,6,0,0,CPU_STRESS,96.5,419,423,434,415,418,412,416,415,0,0,CPU_STRESS,96.5,1068,1099,1183,1313,1127,1123,1203,1083,0,0,CPU_STRESS,96.5,35896,35693,36103,35181,36059,35117,35852,35726,0,0,CPU_STRESS,96.5,63.53867781096834,63.53924715867674,64.29627858503994,62.80226071428573,64.46516833442706,62.49317898935319,63.38807622396782,63.46838445465051,0,0,CPU_STRESS,96.5
96.75,7,2,8,1,1,3,6,6,0,0,CPU_STRESS,96.75,418,423,432,415,418,412,417,415,0,0,CPU_STRESS,96.75,1076,1101,1183,1313,1124,1122,1200,1086,0,0,CPU_STRESS,96.75,35951,35570,36326,35183,36051,35063,36139,35684,0,0,CPU_STRESS,96.75,63.53867781096834,63.53377096820055,64.55890973488425,62.84542738095241,64.47438775552884,62.48897386114807,63.75890476190475,63.42071778798384,0,0,CPU_STRESS,96.75
97.0,4,6,4,1,1,3,0,0,0,0,CPU_STRESS,97.0,413,422,414,419,418,412,412,415,0,0,CPU_STRESS,97.0,1138,1138,1168,1231,1099,1099,1045,1154,0,0,CPU_STRESS,97.0,36054,35307,37445,35774,35761,34896,36921,35507,0,0,CPU_STRESS,97.0,63.90091403877968,63.25260725810735,66.31871871015763,63.98064373056978,63.81467942535245,62.006996100106505,64.78825438034188,62.96369863705419,0,0,CPU_STRESS,97.0
97.25,4,7,3,1,1,3,0,0,0,0,CPU_STRESS,97.25,412,423,410,420,418,412,410,415,0,0,CPU_STRESS,97.25,1145,1146,1167,1210,1087,1097,1049,1151,0,0,CPU_STRESS,97.25,36024,35325,37493,35912,35802,34928,36923,35559,0,0,CPU_STRESS,97.25,63.82963875657695,63.2155953390204,66.31262271448662,63.9778632291268,63.689140084377065,62.13910684491723,64.94044634462757,62.99005927641481,0,0,CPU_STRESS,97.25
97.5,4,7,3,1,2,3,2,2,0,0,CPU_STRESS,97.5,413,429,411,422,418,412,412,415,0,0,CPU_STRESS,97.5,1186,1152,1164,1204,1082,1106,1048,1154,0,0,CPU_STRESS,97.5,35645,35326,36599,36134,36108,35202,36821,35769,0,0,CPU_STRESS,97.5,63.06265277900385,63.38774790298741,65.09492985034098,63.85763457785146,63.87381497240071,62.71579456182417,64.62484257098636,63.23812457680072,0,0,CPU_STRESS,97.5
97.75,4,7,3,1,2,3,3,2,0,0,CPU_STRESS,97.75,412,429,411,422,418,413,412,416,0,0,CPU_STRESS,97.75,1193,1154,1161,1204,1082,1106,1048,1155,0,0,CPU_STRESS,97.75,34554,35326,36420,36134,36208,35463,36816,35783,0,0,CPU_STRESS,97.75,62.833463745814825,63.38774790298741,65.00884254875366,63.80313457785145,63.87381497240071,62.85204973137684,64.70275755698076,63.31395406398019,0,0,CPU_STRESS,97.75
98.0,4,2,3,1,9,7,9,9,0,0,CPU_STRESS,98.0,412,437,404,427,407,419,418,426,0,0,CPU_STRESS,98.0,1263,1210,1125,1204,1108,1119,1086,1172,0,0,CPU_STRESS,98.0,33965,35326,35099,35728,36650,35905,36780,35850,0,0,CPU_STRESS,98.0,60.44867133699635,63.43305710143359,62.30697539682541,63.31646729173083,64.57680958102894,63.41107561232272,64.88178266732791,63.54058211301451,0,0,CPU_STRESS,98.0
98.25,4,2,3,1,8,7,9,9,0,0,CPU_STRESS,98.25,412,438,403,429,406,422,419,427,0,0,CPU_STRESS,98.25,1257,1218,1116,1204,1118,1120,1092,1173,0,0,CPU_STRESS,98.25,33782,35335,35103,35719,36696,35959,36723,35870,0,0,CPU_STRESS,98.25,60.01258998779001,63.401406102969695,62.175848015873015,63.35763762140118,64.70940970213346,63.51655720541587,64.91802027416551,63.618029334721385,0,0,CPU_STRESS,98.25
98.5,4,2,3,1,7,8,7,6,0,0,CPU_STRESS,98.5,412,439,412,430,404,423,416,425,0,0,CPU_STRESS,98.5,1189,1211,1116,1204,1127,1125,1105,1170,0,0,CPU_STRESS,98.5,34214,35606,35969,36103,36320,35933,36714,35878,0,0,CPU_STRESS,98.5,61.86997631535129,63.51685114185819,63.80004003267975,64.09930760056628,64.6827184962964,63.601180708034654,64.84727116836935,63.64571472266676,0,0,CPU_STRESS,98.5
98.75,4,2,3,1,7,8,7,6,0,0,CPU_STRESS,98.75,412,441,413,430,404,423,417,425,0,0,CPU_STRESS,98.75,1186,1211,1115,1203,1128,1126,1105,1170,0,0,CPU_STRESS,98.75,35623,35976,36169,36141,36309,35872,36733,36003,0,0,CPU_STRESS,98.75,62.00230964868462,63.647780540537184,64.05062931839404,64.31848927444797,64.6827184962964,63.5919251524791,64.84167116836933,63.90734693719136,0,0,CPU_STRESS,98.75
99.0,4,2,6,9,0,4,0,0,0,0,CPU_STRESS,99.0,412,459,425,423,408,423,418,415,0,0,CPU_STRESS,99.0,1049,1211,1076,1112,1128,1131,1130,1175,0,0,CPU_STRESS,99.0,36625,36506,37165,36398,36340,35685,36653,36008,0,0,CPU_STRESS,99.0,64.5005634920635,64.7795232460953,66.02172104743084,64.99187337879513,64.49012916351893,63.2974806027306,64.84167116836933,63.95617877479821,0,0,CPU_STRESS,99.0
99.25,4,2,7,9,0,3,0,0,0,0,CPU_STRESS,99.25,413,464,427,421,409,423,418,415,0,0,CPU_STRESS,99.25,1034,1209,1076,1101,1128,1134,1139,1173,0,0,CPU_STRESS,99.25,36823,36577,37205,36538,36320,35622,36529,36047,0,0,CPU_STRESS,99.25,65.4552936957779,65.18485685562979,66.09420777157932,65.05516631188543,64.47762929579407,63.266635577271046,64.83247116836932,64.01040323734594,0,0,CPU_STRESS,99.25
99.5,4,2,8,6,2,3,3,1,0,0,CPU_STRESS,99.5,413,457,427,422,410,423,418,416,0,0,CPU_STRESS,99.5,1072,1208,1084,1104,1129,1151,1135,1168,0,0,CPU_STRESS,99.5,36455,36822,36879,36519,36179,35675,36250,36243,0,0,CPU_STRESS,99.5,65.01371946919282,65.44581425949063,65.31920464940697,64.72227566400673,64.54310552550373,63.46727193428283,64.77582116836933,64.302811324465,0,0,CPU_STRESS,99.5
99.75,4,2,8,6,3,3,4,1,0,0,CPU_STRESS,99.75,414,456,427,422,410,424,418,416,0,0,CPU_STRESS,99.75,1074,1208,1086,1105,1055,1161,1140,1166,0,0,CPU_STRESS,99.75,36192,37068,36866,36519,36162,35694,36163,36444,0,0,CPU_STRESS,99.75,64.97488613585948,65.44992537060173,65.30501893512127,64.7175423306734,64.54310552550373,63.49467193428282,64.58379100963917,64.70631419381787,0,0,CPU_STRESS,99.75
100.0,4,6,4,0,9,7,9,1,0,0,CPU_STRESS,100.0,426,444,423,422,406,428,414,433,0,0,CPU_STRESS,100.0,1117,1166,1128,1163,1055,1198,1141,1100,0,0,CPU_STRESS,100.0,35794,37418,36662,36004,36184,35738,35473,36929,0,0,CPU_STRESS,100.0,63.53531078741521,66.08096459010672,65.49477711300204,63.978141209114646,64.20561984133033,63.56063505674546,62.66512608225108,65.56057289984793,0,0,CPU_STRESS,100.0
100.25,4,7,3,0,8,7,9,1,0,0,CPU_STRESS,100.25,426,442,422,422,404,429,413,435,0,0,CPU_STRESS,100.25,1122,1156,1146,1169,1055,1205,1143,1094,0,0,CPU_STRESS,100.25,35653,37483,36556,35865,36122,35782,35482,36793,0,0,CPU_STRESS,100.25,63.32508514857992,66.24611302666526,65.2156927876052,63.7160500437968,64.20812715171871,63.60924210557248,62.682012987012975,65.49732301047187,0,0,CPU_STRESS,100.25
100.5,4,7,3,1,7,8,6,1,0,0,CPU_STRESS,100.5,420,440,423,423,404,428,415,430,0,0,CPU_STRESS,100.5,1122,1145,1165,1187,1055,1205,1148,1100,0,0,CPU_STRESS,100.5,35566,37410,35952,36250,35880,35833,35893,36295,0,0,CPU_STRESS,100.5,63.319681743147285,66.10306404072475,64.25773803404559,64.49919805871924,64.29945971371566,63.75009279434877,63.66440404040405,64.6553201016608,0,0,CPU_STRESS,100.5
100.75,4,7,3,1,7,8,6,1,0,0,CPU_STRESS,100.75,420,440,423,424,404,428,416,430,0,0,CPU_STRESS,100.75,1121,1095,1187,1187,1170,1206,1150,1112,0,0,CPU_STRESS,100.75,35476,37281,35885,36304,35792,35909,36213,36274,0,0,CPU_STRESS,100.75,63.28709840981395,66.10306404072475,64.14928327214083,64.77021829681448,64.29945971371566,63.797462491318456,63.84951356421356,64.3355581968989,0,0,CPU_STRESS,100.75
101.0,6,2,6,1,7,4,0,1,0,0,CPU_STRESS,101.0,408,426,423,436,408,428,419,409,0,0,CPU_STRESS,101.0,1110,1095,1357,1169,1170,1178,1200,1257,0,0,CPU_STRESS,101.0,35282,37198,34238,36992,34806,36429,36804,35003,0,0,CPU_STRESS,101.0,62.700855397220174,65.98773994984272,60.99913174603177,66.13832357582034,62.675020240971314,64.466219354012,65.36667711038962,62.112397619047634,0,0,CPU_STRESS,101.0
101.25,7,2,7,1,7,3,0,1,0,0,CPU_STRESS,101.25,407,424,423,440,410,428,419,406,0,0,CPU_STRESS,101.25,1120,1095,1396,1191,1170,1132,1235,1267,0,0,CPU_STRESS,101.25,35271,37146,33877,37228,34815,36491,36902,34672,0,0,CPU_STRESS,101.25,62.73673476901114,65.83495453749526,61.11336666666668,66.28624898989898,62.25000402906474,64.78524325690648,65.66483505639097,62.108821825396845,0,0,CPU_STRESS,101.25
101.5,7,2,8,1,7,3,3,1,0,0,CPU_STRESS,101.5,410,430,423,445,410,429,420,409,0,0,CPU_STRESS,101.5,1199,1095,1454,1260,1188,1135,1296,1306,0,0,CPU_STRESS,101.5,35673,37158,34820,37290,35703,36576,37216,35829,0,0,CPU_STRESS,101.5,63.41011441179389,65.80977171695699,63.68219661522052,66.57262163647484,63.164975846592334,64.95300299333451,66.52446565846432,63.874933571428585,0,0,CPU_STRESS,101.5
101.75,7,2,8,1,7,3,3,1,0,0,CPU_STRESS,101.75,411,431,423,445,410,429,424,410,0,0,CPU_STRESS,101.75,1352,1642,1529,1417,1650,1770,1366,1321,0,0,CPU_STRESS,101.75,36255,37073,35101,37290,35813,36653,37444,36824,0,0,CPU_STRESS,101.75,64.0777413959209,65.82477171695699,64.06648232950623,66.690825787879,63.20529253886063,64.98966314984466,66.83962719692586,65.69500922077924,0,0,CPU_STRESS,101.75
102.0,7,2,4,9,0,3,9,1,0,0,CPU_STRESS,102.0,433,448,428,445,416,445,444,442,0,0,CPU_STRESS,102.0,1699,1655,1837,1779,1650,1770,1838,1551,0,0,CPU_STRESS,102.0,36791,36943,36961,37362,36528,36683,38188,38689,0,0,CPU_STRESS,102.0,66.00728452380952,66.48388334925693,67.12696753246752,67.38588239189129,65.96759142654865,65.71807041983018,68.9916650793651,70.34301071428571,0,0,CPU_STRESS,102.0
102.25,7,2,3,9,0,3,9,1,0,0,CPU_STRESS,102.25,439,450,430,445,418,449,451,450,0,0,CPU_STRESS,102.25,1769,1655,1854,1826,1650,1770,1865,1591,0,0,CPU_STRESS,102.25,36829,36935,37220,37338,36621,36590,38266,39040,0,0,CPU_STRESS,102.25,66.16381564327484,66.60865450272779,67.52724769119769,67.47944084427223,66.47530672176285,65.72919720727278,68.76027182539683,70.23192023809526,0,0,CPU_STRESS,102.25
102.5,7,2,3,6,2,3,7,1,0,0,CPU_STRESS,102.5,440,461,434,445,418,449,458,464,0,0,CPU_STRESS,102.5,1623,2100,1699,1703,1650,1388,1656,1496,0,0,CPU_STRESS,102.5,36300,36893,36790,37278,36252,36346,38443,38586,0,0,CPU_STRESS,102.5,65.30266713296163,66.60533801856589,66.34772979458445,66.98140368949748,65.52049522634562,65.2851394587466,68.74252650266402,69.335356573499,0,0,CPU_STRESS,102.5
102.75,7,2,3,6,3,3,7,1,0,0,CPU_STRESS,102.75,442,465,438,445,420,453,459,465,0,0,CPU_STRESS,102.75,1591,1220,1631,1492,1250,1388,1639,1488,0,0,CPU_STRESS,102.75,35656,36790,36759,37258,36190,36168,38458,38416,0,0,CPU_STRESS,102.75,65.19522268851719,66.50705968270871,66.30725360410827,66.9234513085451,65.47617257677295,65.26199303017518,68.74252650266402,69.00927836837079,0,0,CPU_STRESS,102.75
103.0,4,6,3,0,9,7,7,9,0,0,CPU_STRESS,103.0,482,501,481,496,459,479,495,480,0,0,CPU_STRESS,103.0,1393,1220,1398,1333,1250,1328,1345,1392,0,0,CPU_STRESS,103.0,34693,36613,36172,36768,35182,35697,38483,37559,0,0,CPU_STRESS,103.0,62.94805491452992,65.73130707688884,65.07767875844269,65.62427196620582,63.145009353420726,64.06221916816975,68.34267551060053,67.3944188624995,0,0,CPU_STRESS,103.0
103.25,4,7,3,0,8,7,7,9,0,0,CPU_STRESS,103.25,500,515,496,505,466,490,506,496,0,0,CPU_STRESS,103.25,1378,1309,1358,1341,1250,1296,1284,1361,0,0,CPU_STRESS,103.25,34668,36564,36058,36633,35077,35752,38381,37380,0,0,CPU_STRESS,103.25,62.58232917813182,65.44997430803238,64.76592836161728,65.36732080244319,63.001834734432165,63.72122543776312,68.136823021423,67.08754651817718,0,0,CPU_STRESS,103.25
103.5,4,7,3,1,7,8,7,6,0,0,CPU_STRESS,103.5,504,525,504,515,465,498,510,508,0,0,CPU_STRESS,103.5,1351,1216,1324,1300,1222,1273,1197,1336,0,0,CPU_STRESS,103.5,34740,36301,36164,36553,35414,35728,38209,37181,0,0,CPU_STRESS,103.5,63.11469361611987,65.36476950639052,64.74503692178517,65.22685701321306,63.22106090292011,63.73107103992498,67.81942400589172,66.40912453023756,0,0,CPU_STRESS,103.5
103.75,4,7,3,1,7,8,7,6,0,0,CPU_STRESS,103.75,504,525,504,515,466,499,510,508,0,0,CPU_STRESS,103.75,1350,1216,1324,1300,1222,1273,1197,1336,0,0,CPU_STRESS,103.75,35072,36301,36164,36607,35414,35680,38213,37135,0,0,CPU_STRESS,103.75,63.21458766373892,65.36476950639052,64.74503692178517,65.23150225130831,63.23066090292011,63.73107103992498,67.80077400589174,66.39526738738041,0,0,CPU_STRESS,103.75
104.0,4,7,3,1,6,8,6,6,0,0,CPU_STRESS,104.0,505,525,504,515,467,499,509,508,0,0,CPU_STRESS,104.0,1350,1221,1323,1300,1223,1273,1199,1328,0,0,CPU_STRESS,104.0,35755,35561,36209,36604,35470,35547,38123,37114,0,0,CPU_STRESS,104.0,63.42578540488665,65.36476950639052,64.78777501702326,65.20122447353053,63.25666090292011,63.70959774932668,67.66625777212549,66.37321738738041,0,0,CPU_STRESS,104.0
104.25,6,2,3,9,0,4,0,0,0,0,CPU_STRESS,104.25,509,516,505,515,478,513,509,507,0,0,CPU_STRESS,104.25,1347,1319,1340,1281,1323,1273,1284,1304,0,0,CPU_STRESS,104.25,36374,34937,36367,36630,35918,35194,37645,36906,0,0,CPU_STRESS,104.25,64.75265936465496,63.52431458662317,65.03885364501292,64.8997315222789,64.02532800473648,63.05842143550892,67.08123929564589,65.52268799422741,0,0,CPU_STRESS,104.25
104.5,7,2,3,9,0,3,0,0,0,0,CPU_STRESS,104.5,510,515,505,515,481,518,509,506,0,0,CPU_STRESS,104.5,1367,1355,1378,1289,1350,1269,1279,1291,0,0,CPU_STRESS,104.5,36396,34928,36512,36676,36035,35182,37673,36969,0,0,CPU_STRESS,104.5,65.02077420040399,63.41276573518813,65.20745047040974,65.14422244741657,64.32043058589126,63.1697346756323,67.13029579131913,65.89152898030848,0,0,CPU_STRESS,104.5
104.75,7,2,3,6,2,3,2,1,0,0,CPU_STRESS,104.75,507,521,505,515,487,520,509,508,0,0,CPU_STRESS,104.75,1493,1432,1469,1356,1400,1266,1330,1279,0,0,CPU_STRESS,104.75,36544,35531,36795,36691,37068,35583,38057,37370,0,0,CPU_STRESS,104.75,65.48892576061077,63.89006636062904,66.04293398608185,65.74839804106713,64.59117597992969,63.6262640144734,68.02646347289793,66.59965458470465,0,0,CPU_STRESS,104.75
105.0,7,2,3,6,2,3,2,1,0,0,CPU_STRESS,105.0,506,521,506,516,504,520,509,507,0,0,CPU_STRESS,105.0,1594,1584,1578,1526,1426,1785,1385,1840,0,0,CPU_STRESS,105.0,36640,37022,37141,36969,37752,36561,38103,37435,0,0,CPU_STRESS,105.0,65.66331861775362,64.08559158962765,66.59872223410575,66.31229010455918,64.73783845579321,64.07230741274181,68.06429680623127,66.70797680692688,0,0,CPU_STRESS,105.0
105.25,7,2,6,0,2,3,2,1,0,0,CPU_STRESS,105.25,507,524,524,522,520,534,508,506,0,0,CPU_STRESS,105.25,1992,1992,2163,1984,1768,2300,1876,1840,0,0,CPU_STRESS,105.25,36692,37977,37971,37965,39121,37533,38892,37936,0,0,CPU_STRESS,105.25,66.72845867115899,68.26040231068652,69.15320162337665,69.13169206349204,70.15855121561445,67.90251134421132,69.93161568504591,69.13162976190478,0,0,CPU_STRESS,105.25
105.5,7,2,7,0,2,3,3,1,0,0,CPU_STRESS,105.5,507,523,527,523,523,544,509,507,0,0,CPU_STRESS,105.5,2053,2031,2202,2046,1848,2300,1930,1850,0,0,CPU_STRESS,105.5,36781,38246,37945,38174,39272,37617,38962,37851,0,0,CPU_STRESS,105.5,67.07387869632348,68.97518706406485,69.2192924603175,69.32360418581415,70.79849152930406,68.37535980072556,69.94169235588967,69.13534853479854,0,0,CPU_STRESS,105.5
105.75,7,2,8,1,2,3,3,1,0,0,CPU_STRESS,105.75,503,523,521,525,515,551,509,509,0,0,CPU_STRESS,105.75,1846,1829,1860,1904,1780,2300,1762,1860,0,0,CPU_STRESS,105.75,36986,38150,37316,37999,38831,37160,38532,37646,0,0,CPU_STRESS,105.75,67.13937127693129,68.14675002926789,68.05007705627708,68.19748865590752,69.95294194259924,67.67942945279864,69.32967818006557,68.2096750106174,0,0,CPU_STRESS,105.75
