minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes
49.25,295,177,100,186,296,150,136,254,0,0,OOM,49.25,825,970,885,585,640,885,655,830,0,0,OOM,49.25,488,563,447,597,703,483,634,420,0,0,OOM,49.25,10332,10390,10631,18126,17554,10678,17987,10444,0,0,OOM,49.25,81.29134563849439,81.89649639884139,83.18490068231428,86.28735090595676,85.82443040760546,83.95705766768577,86.1081854379878,81.88155470018434,0,0,OOM,49.25
49.5,321,195,96,185,296,142,136,263,0,0,OOM,49.5,825,970,885,585,640,885,655,830,0,0,OOM,49.5,488,567,445,591,704,473,632,420,0,0,OOM,49.5,10314,10417,10646,18145,17555,10716,17957,10406,0,0,OOM,49.5,81.37371148781634,81.90240848290695,82.85499837082263,86.46957906913349,85.67283715432059,84.07160325228199,86.09384800777644,81.76908023817059,0,0,OOM,49.5
49.75,246,153,98,171,210,94,136,244,0,0,OOM,49.75,820,977,890,592,640,900,655,842,0,0,OOM,49.75,486,566,449,609,705,473,653,425,0,0,OOM,49.75,10235,10393,10492,17727,17520,10665,17518,10329,0,0,OOM,49.75,82.0922306744961,82.37650514098048,83.06148433122473,86.50858458779409,85.73214097780861,84.0771817459941,86.19689830411536,81.98737569272188,0,0,OOM,49.75
50.0,245,149,98,170,186,93,139,245,0,0,OOM,50.0,1610,1780,1670,1340,1215,1795,1175,1750,0,0,OOM,50.0,482,566,448,610,706,469,653,425,0,0,OOM,50.0,10210,10390,10366,17705,17510,10656,17291,10327,0,0,OOM,50.0,82.3942306744961,82.43965791875826,83.07076210900252,86.51588815922267,85.75051597780863,84.08130214893622,86.19689830411536,81.97297670282289,0,0,OOM,50.0
50.25,114,130,199,118,64,28,232,275,0,0,OOM,50.25,1627,1780,1670,1342,1215,1780,1175,1750,0,0,OOM,50.25,443,558,433,659,614,382,640,435,0,0,OOM,50.25,9914,9828,9981,16874,17092,10510,16924,10110,0,0,OOM,50.25,84.41085000000008,83.72447989612876,83.52137028918692,86.51588815922267,86.7839580679154,86.57860767603356,85.97033609758512,82.99813575272252,0,0,OOM,50.25
50.5,97,125,205,108,50,26,233,282,0,0,OOM,50.5,1645,1780,1670,1345,1215,1765,1175,1750,0,0,OOM,50.5,441,551,434,671,608,376,639,435,0,0,OOM,50.5,9913,9779,9956,16796,16978,10468,16904,10086,0,0,OOM,50.5,84.39244661172167,83.93143355913244,83.85223705987605,86.53590908274359,86.92183973001441,86.9699309393154,85.96079808919995,83.44319958693883,0,0,OOM,50.5
50.75,109,86,192,96,59,68,220,253,0,0,OOM,50.75,1645,2600,1670,1345,1215,1765,1175,1750,0,0,OOM,50.75,455,541,439,684,620,404,651,417,0,0,OOM,50.75,9962,9894,10070,16888,16943,10412,16798,10073,0,0,OOM,50.75,84.09351635736732,84.35876256620064,84.09228570739783,86.53110352718804,86.81346751162168,86.32078269707179,85.8962337366674,83.73343518743765,0,0,OOM,50.75
51.0,111,82,192,94,59,73,221,253,0,0,OOM,51.0,1045,1540,1130,835,780,1090,765,1105,0,0,OOM,51.0,456,539,405,684,620,417,651,440,0,0,OOM,51.0,9950,9896,10071,16888,16943,10411,16690,10073,0,0,OOM,51.0,83.78639135736732,84.40294669318479,84.09228570739783,86.57228634437084,86.80733417828834,86.22779480708822,85.88397616090982,83.76248280648525,0,0,OOM,51.0
51.25,215,44,93,15,62,275,325,271,0,0,OOM,51.25,1045,1540,1130,835,780,1090,765,1105,0,0,OOM,51.25,468,461,405,665,620,448,639,440,0,0,OOM,51.25,9684,9957,10079,16869,16859,10012,16425,10032,0,0,OOM,51.25,82.62094920634932,85.0652921204526,85.83732972638072,86.84820673035739,86.76965187886401,85.06113090959667,84.9732812798313,85.35003120417765,0,0,OOM,51.25
51.5,215,40,67,14,65,278,327,268,0,0,OOM,51.5,1045,1121,1130,835,780,1090,765,1105,0,0,OOM,51.5,472,466,405,665,621,461,640,440,0,0,OOM,51.5,9635,10009,10086,16911,16876,9993,16409,10040,0,0,OOM,51.5,82.59293492063497,85.09482566746118,86.06270409417752,86.91981995753217,86.71697369675915,84.77279637586982,84.90534410589412,85.66186132146703,0,0,OOM,51.5
51.75,232,46,66,42,80,216,245,226,0,0,OOM,51.75,1150,1112,1400,1060,1020,1360,910,1122,0,0,OOM,51.75,491,501,405,676,622,475,653,461,0,0,OOM,51.75,9735,10096,10190,16992,16945,10081,16653,10101,0,0,OOM,51.75,82.26671925720343,84.96742833196674,85.76925494251294,86.74759651208868,86.58085885531546,84.64509312421838,84.91146435355495,85.29826052168163,0,0,OOM,51.75
52.0,65,47,66,42,80,215,244,226,0,0,OOM,52.0,820,1112,870,640,650,1000,700,840,0,0,OOM,52.0,492,502,570,677,641,478,654,460,0,0,OOM,52.0,9753,10107,10218,17051,16951,10103,17120,10111,0,0,OOM,52.0,82.18871925720342,84.91980333196675,85.72129204568753,86.78259770256487,86.56719218864879,84.60966016998621,84.91886435355495,85.22425660376047,0,0,OOM,52.0
52.25,65,48,196,8,9,239,72,246,0,0,OOM,52.25,820,1015,870,640,650,1000,700,852,0,0,OOM,52.25,513,566,570,674,747,530,682,460,0,0,OOM,52.25,10156,10548,10498,18162,17353,10293,17557,10326,0,0,OOM,52.25,81.87828282692399,84.4334724017339,83.82773630912904,87.07919978946492,85.15219736274734,82.86065250850146,85.31608421648124,82.27442309243484,0,0,OOM,52.25
52.5,65,49,197,7,3,231,55,244,0,0,OOM,52.5,780,1013,903,652,647,972,683,865,0,0,OOM,52.5,517,577,570,681,757,540,697,460,0,0,OOM,52.5,10188,10588,10501,18221,17402,10320,17598,10372,0,0,OOM,52.5,81.78212801657071,84.1627793497858,83.7062184722196,87.03576373348876,84.86566851160889,82.50439414556759,85.45989971853331,82.11516498667565,0,0,OOM,52.5
52.75,65,62,185,31,38,179,73,228,0,0,OOM,52.75,711,962,851,591,619,920,648,790,0,0,OOM,52.75,517,580,570,690,758,540,708,460,0,0,OOM,52.75,10215,10517,10437,17867,17386,10357,17553,10321,0,0,OOM,52.75,81.43581162496423,83.59155254952728,83.27737023448138,86.54509222454207,84.70898930667136,82.67433662867222,85.1705533899248,81.97408639584815,0,0,OOM,52.75
53.0,250,62,185,33,38,177,74,232,0,0,OOM,53.0,705,958,852,590,600,920,614,760,0,0,OOM,53.0,518,580,570,692,758,540,712,461,0,0,OOM,53.0,10214,10515,10413,17862,17384,10357,17524,10321,0,0,OOM,53.0,80.93225325175848,83.22590481376632,83.21907128343243,86.40627313252298,84.70898930667136,82.65276832531781,85.03922402484544,81.91500353595266,0,0,OOM,53.0
53.25,250,94,175,75,29,40,76,298,0,0,OOM,53.25,623,939,850,588,509,901,518,760,0,0,OOM,53.25,512,594,570,822,833,538,817,545,0,0,OOM,53.25,9840,10314,10282,17257,16972,10368,17351,9854,0,0,OOM,53.25,79.16955274725274,81.7137973643686,81.54685042472606,84.17889078144076,82.89297419075274,81.98219434096274,83.91305130568355,79.30209870987447,0,0,OOM,53.25
53.5,250,95,167,74,31,27,79,302,0,0,OOM,53.5,620,921,840,578,495,888,517,762,0,0,OOM,53.5,515,599,570,841,845,537,826,550,0,0,OOM,53.5,9823,10274,10260,17159,16889,10387,17323,9853,0,0,OOM,53.5,79.10184224386722,81.61349126984122,81.23912742337106,84.01917945782431,82.75722753930029,81.96768820483598,83.87998117006399,79.24406993913429,0,0,OOM,53.5
53.75,400,81,155,81,61,52,83,243,0,0,OOM,53.75,630,883,820,567,517,870,535,747,0,0,OOM,53.75,529,600,572,847,852,536,834,558,0,0,OOM,53.75,9870,10278,10237,17168,17012,10387,17286,9861,0,0,OOM,53.75,79.81251805556832,82.54398424917322,81.23279217662028,83.62275044454971,82.81265445422179,82.10791452443607,83.85655456007038,80.08559305504814,0,0,OOM,53.75
54.0,200,82,155,79,61,52,83,238,0,0,OOM,54.0,633,879,794,564,517,871,536,747,0,0,OOM,54.0,534,600,575,847,852,536,841,558,0,0,OOM,54.0,9875,10278,10237,17164,17016,10387,17262,9868,0,0,OOM,54.0,80.05031269842546,82.693715018404,81.23279217662028,83.59506949216876,82.81265445422179,82.10791452443607,83.85094206007038,80.13817469818036,0,0,OOM,54.0
54.25,200,88,94,13,14,6,138,94,0,0,OOM,54.25,678,788,578,545,529,707,593,596,0,0,OOM,54.25,601,620,613,905,848,547,912,646,0,0,OOM,54.25,9938,10478,10255,16953,17204,10450,17182,10019,0,0,OOM,54.25,80.5886375173448,84.42146782106784,81.57405784542252,83.05110565168407,83.20866113586887,83.57809721062138,83.4852030109466,81.22464964392444,0,0,OOM,54.25
54.5,209,84,91,14,13,7,138,97,0,0,OOM,54.5,678,786,552,541,535,695,594,595,0,0,OOM,54.5,601,626,618,918,852,549,926,660,0,0,OOM,54.5,9963,10480,10219,16930,17260,10443,17181,10044,0,0,OOM,54.5,80.76694456659602,84.4326504689755,81.6193976981246,83.13773748690923,83.34154260627007,83.79590128938571,83.40319030480809,81.38089744458048,0,0,OOM,54.5
54.75,176,59,95,41,57,48,134,97,0,0,OOM,54.75,685,832,555,535,537,744,577,665,0,0,OOM,54.75,608,637,603,943,865,549,922,662,0,0,OOM,54.75,9999,10458,10116,16995,17275,10411,17177,10092,0,0,OOM,54.75,81.30729980641148,83.54635808057074,81.5310070498442,83.34274967442332,83.39148677633392,83.8543500313403,83.44840728307501,81.44369409482327,0,0,OOM,54.75
55.0,176,49,95,43,63,53,129,97,0,0,OOM,55.0,693,830,555,536,537,744,577,682,0,0,OOM,55.0,608,637,805,945,865,552,923,635,0,0,OOM,55.0,10004,10458,10071,16995,17274,10411,17180,10091,0,0,OOM,55.0,81.49390694926863,83.50060808057074,81.4986737165109,83.34274967442332,83.39148677633392,83.81888924490451,83.39779617196389,81.44369409482327,0,0,OOM,55.0
55.25,120,13,236,81,196,121,36,159,0,0,OOM,55.25,720,970,710,570,520,880,580,810,0,0,OOM,55.25,652,727,805,1164,1067,648,956,665,0,0,OOM,55.25,10087,10208,9485,17110,17069,10223,17290,9941,0,0,OOM,55.25,82.13585737595731,81.88165684149278,78.92598470665041,83.5750499880022,83.24594942333994,82.96187233599228,83.28596191645353,81.65700660373051,0,0,OOM,55.25
55.5,113,11,242,88,199,124,32,170,0,0,OOM,55.5,720,970,710,570,520,880,580,810,0,0,OOM,55.5,664,747,805,1158,1086,654,962,665,0,0,OOM,55.5,10082,10162,9429,17125,16999,10163,17285,9904,0,0,OOM,55.5,82.14772008442371,81.77025235616334,78.76148666561585,83.5339184492795,83.2205907288844,82.76648281985193,83.16988083362168,81.63977342004436,0,0,OOM,55.5
55.75,105,26,222,94,177,155,66,163,0,0,OOM,55.75,720,970,710,570,520,880,580,810,0,0,OOM,55.75,664,736,805,1129,1080,627,979,665,0,0,OOM,55.75,9948,10161,9432,17125,16958,10071,17089,9849,0,0,OOM,55.75,81.44455897625427,81.45077592271439,79.14128260106682,83.57032791099451,83.33005105563585,82.70046585073526,82.97875049729133,81.5935268421166,0,0,OOM,55.75
56.0,104,25,222,100,177,156,77,159,0,0,OOM,56.0,1305,1655,1295,1080,1090,1645,1190,1230,0,0,OOM,56.0,667,736,770,1126,1081,627,994,730,0,0,OOM,56.0,9947,10150,9406,17125,16952,10011,16599,9849,0,0,OOM,56.0,81.1742923095876,81.33939973223819,79.17245402963823,83.55799470498485,83.33005105563585,82.66875590921478,82.95363767677853,81.58779916354518,0,0,OOM,56.0
56.25,59,18,283,198,224,312,176,20,0,0,OOM,56.25,1305,1647,1295,1080,1090,1645,1190,1230,0,0,OOM,56.25,691,733,770,1095,1088,675,1129,730,0,0,OOM,56.25,9205,9362,9166,15805,16178,9141,15800,9325,0,0,OOM,56.25,80.23496861471853,80.58832188191622,79.93083289820446,82.63709549016329,83.26546975671482,80.96304835051713,82.9384241912874,80.65873540849603,0,0,OOM,56.25
56.5,60,19,298,206,234,311,172,12,0,0,OOM,56.5,1305,1640,1295,1080,1090,1645,1190,1230,0,0,OOM,56.5,684,728,770,1052,1072,675,1124,730,0,0,OOM,56.5,9171,9319,9198,15714,16080,9114,15800,9342,0,0,OOM,56.5,80.22515262137404,80.5529096507898,80.24087561859122,82.54078142907817,83.27149193779462,80.7602868452544,82.91154697879165,80.63816808369808,0,0,OOM,56.5
56.75,83,42,272,185,229,226,144,45,0,0,OOM,56.75,1305,1640,1295,1080,1090,1645,1190,1230,0,0,OOM,56.75,614,717,629,997,1008,636,1067,721,0,0,OOM,56.75,9398,9452,9351,15890,16302,9439,16204,9550,0,0,OOM,56.75,80.42982749827597,80.79814766302272,80.58348855737441,82.48387699629112,83.31019063476124,80.84319826278097,83.29001857663819,80.63235906393751,0,0,OOM,56.75
57.0,83,48,272,187,230,225,142,47,0,0,OOM,57.0,780,890,815,570,555,810,575,750,0,0,OOM,57.0,600,714,628,990,988,618,944,505,0,0,OOM,57.0,9426,9487,9445,15911,16313,9616,16930,9639,0,0,OOM,57.0,80.485827498276,80.80714766302272,80.58048855737441,82.4759812697954,83.31019063476124,80.84319826278097,83.3325185766382,80.63235906393751,0,0,OOM,57.0
57.25,75,85,143,257,280,195,16,84,0,0,OOM,57.25,780,890,815,570,555,810,575,750,0,0,OOM,57.25,459,574,524,806,720,504,685,535,0,0,OOM,57.25,9967,9969,9868,16451,17162,10079,17368,10363,0,0,OOM,57.25,80.67551264611781,80.79831577796588,80.07276816885721,82.05580365546291,83.59438867510768,80.67575574180373,84.2923692443753,81.28321526364377,0,0,OOM,57.25
57.5,82,87,131,265,284,179,7,87,0,0,OOM,57.5,780,890,815,570,555,810,575,750,0,0,OOM,57.5,450,549,520,791,702,498,678,535,0,0,OOM,57.5,10012,10039,9899,16500,17316,10077,17462,10409,0,0,OOM,57.5,80.70790861461681,80.88655300740312,80.12309011698667,82.1740158210751,83.70983676938046,80.6648602791123,84.25241837598442,81.41383193947318,0,0,OOM,57.5
57.75,99,56,119,201,203,129,22,97,0,0,OOM,57.75,880,850,770,560,580,730,550,740,0,0,OOM,57.75,456,524,526,786,710,482,686,535,0,0,OOM,57.75,10087,10234,10156,16824,17401,10183,17512,10353,0,0,OOM,57.75,81.17296230205767,81.18421027809953,80.6190296995625,82.86132751823645,83.78820980091552,80.81433417856194,84.3110145144315,81.44348196247034,0,0,OOM,57.75
58.0,99,54,119,189,190,128,22,98,0,0,OOM,58.0,830,840,820,520,550,830,560,850,0,0,OOM,58.0,456,522,517,787,712,479,686,460,0,0,OOM,58.0,10108,10248,10234,16870,17400,10189,17533,10353,0,0,OOM,58.0,81.40936230205763,81.2048769447662,80.62936303289582,82.96954517557911,83.78820980091552,80.82100084522861,84.25984784776485,81.43998196247034,0,0,OOM,58.0
58.25,99,33,94,54,109,24,22,116,0,0,OOM,58.25,830,840,820,520,550,830,560,850,0,0,OOM,58.25,435,421,530,735,713,385,683,460,0,0,OOM,58.25,10345,10546,10549,17454,17295,10475,17750,10353,0,0,OOM,58.25,82.15151798201791,81.66160477316939,81.89813374693937,83.763462012987,83.25891783579839,81.54534443513978,84.63847488864344,81.65019654498477,0,0,OOM,58.25
58.5,101,32,87,46,102,26,22,119,0,0,OOM,58.5,750,874,804,524,543,832,563,842,0,0,OOM,58.5,436,408,530,733,718,379,692,460,0,0,OOM,58.5,10351,10549,10562,17456,17255,10507,17758,10350,0,0,OOM,58.5,82.16290038745402,81.63026413423405,82.01888037712062,83.85995005476549,83.18197474644265,81.63339471083572,84.56164531984618,81.64137925776419,0,0,OOM,58.5
58.75,101,40,95,42,116,51,23,122,0,0,OOM,58.75,713,886,801,524,536,829,560,839,0,0,OOM,58.75,460,431,530,749,721,412,703,466,0,0,OOM,58.75,10263,10467,10452,17490,17246,10459,17671,10327,0,0,OOM,58.75,81.2166923095876,81.33521362112708,82.02775337712755,83.79182198907847,83.33005105563585,81.90681242480511,84.46268442546281,81.67115330302066,0,0,OOM,58.75
59.0,102,43,95,42,117,52,25,121,0,0,OOM,59.0,701,890,802,523,536,829,559,839,0,0,OOM,59.0,472,434,460,750,721,428,709,466,0,0,OOM,59.0,10254,10467,10419,17472,17245,10452,17596,10327,0,0,OOM,59.0,80.83677564292093,81.13589911896257,82.02775337712755,83.74396643352291,83.32535257078736,81.88691856311124,84.43442252070092,81.66526106164135,0,0,OOM,59.0
59.25,215,69,156,56,161,46,84,13,0,0,OOM,59.25,615,946,795,513,482,829,536,877,0,0,OOM,59.25,524,470,460,854,711,523,819,466,0,0,OOM,59.25,9803,10207,10173,16749,16811,9997,17254,10229,0,0,OOM,59.25,79.73476898101889,79.98435328560328,81.43903065866118,82.05209271821235,82.09411613621329,79.68969448284585,84.0971691335504,80.5367720560958,0,0,OOM,59.25
59.5,227,68,168,61,169,51,92,7,0,0,OOM,59.5,612,954,782,511,474,829,535,888,0,0,OOM,59.5,532,478,460,857,710,535,822,466,0,0,OOM,59.5,9796,10179,10155,16691,16807,10004,17259,10209,0,0,OOM,59.5,79.68429246429889,79.99198171550668,81.2775721567266,81.84301134184444,81.79261427121182,79.38746799831037,84.1901893949883,80.51073866513656,0,0,OOM,59.5
59.75,177,57,166,85,169,102,91,52,0,0,OOM,59.75,664,921,756,514,485,829,543,885,0,0,OOM,59.75,557,481,512,838,709,535,823,466,0,0,OOM,59.75,9874,10259,10149,16898,16881,10128,17507,10237,0,0,OOM,59.75,80.52522705292081,80.76056413038127,81.07390719769565,82.52632244956261,82.19376231773244,79.97101018066712,84.70128027633618,80.69265918185918,0,0,OOM,59.75
60.0,172,57,166,85,170,107,91,52,0,0,OOM,60.0,678,916,755,512,485,829,546,884,0,0,OOM,60.0,558,481,513,830,709,535,801,466,0,0,OOM,60.0,9895,10266,10149,16914,16938,10128,17820,10237,0,0,OOM,60.0,80.64680397599777,80.94248079704795,81.06247751019565,82.58693435432451,82.20901231773243,79.97101018066712,84.72922472078062,80.72590877535511,0,0,OOM,60.0
60.25,31,52,193,55,220,255,65,63,0,0,OOM,60.25,787,769,618,470,485,900,599,831,0,0,OOM,60.25,568,485,571,683,758,572,680,466,0,0,OOM,60.25,10164,10559,10040,17373,17125,10262,18374,10576,0,0,OOM,60.25,80.84966015149473,82.2700496031746,80.20647752111695,84.51127893772889,83.36777165544943,80.09668135526425,87.20604999999999,81.30856790013159,0,0,OOM,60.25
60.5,23,51,196,53,227,249,63,66,0,0,OOM,60.5,790,756,618,467,487,899,597,823,0,0,OOM,60.5,559,486,575,675,762,579,673,466,0,0,OOM,60.5,10199,10572,10029,17395,17163,10292,18425,10607,0,0,OOM,60.5,81.16824101766728,82.38076267507003,79.96242279842686,84.84270915473411,83.65605245780067,80.27887941338803,87.21546641709709,81.50394762903811,0,0,OOM,60.5
60.75,37,50,184,63,191,196,62,109,0,0,OOM,60.75,762,835,692,502,498,867,577,803,0,0,OOM,60.75,524,485,574,677,756,593,688,466,0,0,OOM,60.75,10225,10522,10109,17462,17218,10324,18174,10560,0,0,OOM,60.75,81.3984397588026,82.64765471865266,80.77359777353307,85.344910462317,83.7956871553322,80.81511194321921,87.19063558991871,81.65125284931884,0,0,OOM,60.75
61.0,37,50,184,61,171,195,61,112,0,0,OOM,61.0,759,841,692,504,498,867,572,802,0,0,OOM,61.0,517,482,574,678,756,592,690,466,0,0,OOM,61.0,10225,10525,10120,17465,17218,10324,17815,10551,0,0,OOM,61.0,81.57593975880258,82.7099404329384,80.8374694005172,85.34896553478076,83.8576990600941,80.82844527655253,87.15033558991873,81.65125284931884,0,0,OOM,61.0
61.25,20,50,265,77,39,109,22,349,0,0,OOM,61.25,728,935,741,580,505,842,507,759,0,0,OOM,61.25,452,423,574,743,756,511,790,524,0,0,OOM,61.25,10299,10583,10388,17709,17392,10344,17546,10202,0,0,OOM,61.25,82.54332981601725,83.6934003617863,82.96870796417022,86.79282785547787,85.8124676489953,81.7350533642608,86.67604928657964,81.65634207202962,0,0,OOM,61.25
61.5,26,49,265,76,22,104,22,359,0,0,OOM,61.5,724,965,744,584,517,833,507,753,0,0,OOM,61.5,449,419,574,758,755,508,795,535,0,0,OOM,61.5,10277,10586,10419,17734,17433,10344,17552,10191,0,0,OOM,61.5,82.5418547619047,83.65391554057229,83.30787200093114,86.82725947977458,86.10702833967571,81.90017508413271,86.60439098503834,81.66737680887171,0,0,OOM,61.5
61.75,80,48,265,77,45,92,43,293,0,0,OOM,61.75,725,972,750,563,523,815,519,750,0,0,OOM,61.75,480,442,570,777,754,513,782,551,0,0,OOM,61.75,10190,10548,10381,17638,17414,10342,17554,10213,0,0,OOM,61.75,81.74891754165162,83.18374212203534,83.27659356441325,86.36518670829169,86.10253291506817,82.10427982742861,85.86681365556257,81.67384439497468,0,0,OOM,61.75
62.0,80,46,100,76,47,92,44,293,0,0,OOM,62.0,725,972,750,563,523,815,520,750,0,0,OOM,62.0,494,442,559,777,754,513,781,551,0,0,OOM,62.0,10184,10546,10380,17638,17414,10337,17573,10213,0,0,OOM,62.0,80.65266754165167,82.99029212203537,83.23992689774659,86.27597548895547,86.08440791506817,82.10427982742861,85.78649698889589,81.67384439497468,0,0,OOM,62.0
62.25,131,41,100,13,57,55,62,399,0,0,OOM,62.25,719,949,797,552,550,767,553,757,0,0,OOM,62.25,602,535,518,777,761,533,726,597,0,0,OOM,62.25,10034,10323,10292,17432,17255,10146,17677,10233,0,0,OOM,62.25,79.12933333333332,81.51242063701102,81.17266733009929,84.02267441822882,83.42856061803782,80.1244680949912,84.35915332722833,81.16898865128249,0,0,OOM,62.25
62.5,141,41,100,14,62,55,65,408,0,0,OOM,62.5,728,943,801,551,555,765,556,755,0,0,OOM,62.5,602,541,520,777,762,536,724,600,0,0,OOM,62.5,10011,10267,10255,17428,17207,10132,17659,10228,0,0,OOM,62.5,79.0668562049062,81.30396717171716,81.0383780419479,83.63481356775033,83.30480200428296,79.83143138348326,83.96990373936102,81.17494302409173,0,0,OOM,62.5
62.75,164,46,20,42,81,40,67,305,0,0,OOM,62.75,758,939,795,562,550,780,558,750,0,0,OOM,62.75,588,538,531,777,756,534,721,589,0,0,OOM,62.75,10050,10254,10218,17416,17218,10165,17497,10228,0,0,OOM,62.75,79.8792887443094,81.45554741046328,81.07426963841975,83.64492526550247,83.31145863139344,80.10979708367891,84.00434516318859,81.69964594647709,0,0,OOM,62.75
63.0,165,47,0,42,81,285,65,290,0,0,OOM,63.0,761,939,796,563,550,780,558,750,0,0,OOM,63.0,584,539,533,779,756,534,721,589,0,0,OOM,63.0,10050,10254,10209,17416,17218,10165,17430,10228,0,0,OOM,63.0,80.11904523781594,81.46998330789917,81.0912279717531,83.68608366935352,83.31145863139344,80.10601930590114,84.02634516318858,81.69964594647709,0,0,OOM,63.0
63.25,268,65,0,48,82,300,34,145,0,0,OOM,63.25,802,939,917,594,487,707,519,727,0,0,OOM,63.25,507,581,560,835,717,534,695,533,0,0,OOM,63.25,10043,10197,10130,17279,16923,10045,17155,10152,0,0,OOM,63.25,80.91142730917073,81.58347595288387,81.50559160012955,84.24161948523204,82.61594012843483,79.87197855095066,83.91025551482478,81.21680445813686,0,0,OOM,63.25
63.5,275,67,36,51,83,315,32,149,0,0,OOM,63.5,799,938,936,593,483,703,514,720,0,0,OOM,63.5,507,584,565,844,714,534,694,535,0,0,OOM,63.5,10045,10187,10125,17244,16917,10041,17166,10130,0,0,OOM,63.5,81.0303493202146,81.67481745662144,81.57890072240244,84.2846265904904,82.5732944701777,79.85784799539509,83.83963018347002,81.25082553962591,0,0,OOM,63.5
63.75,223,57,48,60,78,315,77,150,0,0,OOM,63.75,764,938,900,568,499,745,525,721,0,0,OOM,63.75,519,576,565,838,724,534,704,540,0,0,OOM,63.75,10062,10240,10145,17239,17088,10144,17197,10164,0,0,OOM,63.75,81.3274262667391,81.96745781596121,81.53787674681391,84.23906374430995,82.79912972373478,80.23200521859955,83.85853141110167,81.3072228068822,0,0,OOM,63.75
64.0,223,55,48,60,78,65,82,151,0,0,OOM,64.0,762,939,885,559,499,746,525,721,0,0,OOM,64.0,519,575,569,839,727,534,704,540,0,0,OOM,64.0,10062,10242,10145,17239,17098,10164,17209,10167,0,0,OOM,64.0,81.3184262667391,82.03468638738977,81.53787674681391,84.22650692612814,82.79912972373478,80.27175379002813,83.86153141110167,81.3215978068822,0,0,OOM,64.0
64.25,236,51,184,60,67,65,176,110,0,0,OOM,64.25,731,949,837,483,486,885,525,672,0,0,OOM,64.25,531,564,629,775,900,465,713,522,0,0,OOM,64.25,9993,10373,10111,17015,17187,10461,17359,10200,0,0,OOM,64.25,81.11843311522105,83.4916842867382,81.05355921229877,82.86013493743096,83.72480588431006,83.45346197576696,83.900614744435,81.58069407676787,0,0,OOM,64.25
64.5,234,50,186,60,68,65,176,110,0,0,OOM,64.5,730,948,816,481,487,905,525,669,0,0,OOM,64.5,540,558,640,770,913,458,719,519,0,0,OOM,64.5,9990,10412,10117,17013,17246,10500,17374,10213,0,0,OOM,64.5,81.13758910747441,83.58875455017376,81.01424136164154,82.80730860381448,84.10938083571618,83.43796586614938,83.910314744435,81.67639710664946,0,0,OOM,64.5
64.75,168,47,172,60,81,20,146,110,0,0,OOM,64.75,731,923,794,486,497,869,525,688,0,0,OOM,64.75,567,545,655,781,917,470,726,524,0,0,OOM,64.75,10031,10426,10165,17043,17269,10457,17467,10245,0,0,OOM,64.75,81.43071741933865,83.00139214671826,81.0912279717531,82.82801283006516,84.3902136877487,83.59089500348927,83.96494807776831,81.62871043978298,0,0,OOM,64.75
65.0,166,44,172,60,81,100,146,315,0,0,OOM,65.0,731,918,791,488,498,869,525,688,0,0,OOM,65.0,574,544,654,784,916,478,733,525,0,0,OOM,65.0,10042,10426,10180,17043,17277,10457,17483,10245,0,0,OOM,65.0,81.56509241933867,82.91678536461148,81.0912279717531,82.82801283006516,84.39971368774869,83.59089500348927,84.04140503747527,81.62871043978298,0,0,OOM,65.0
65.25,41,41,152,59,78,100,185,372,0,0,OOM,65.25,677,837,730,526,568,880,526,699,0,0,OOM,65.25,678,534,678,926,763,545,804,555,0,0,OOM,65.25,10155,10426,10298,17081,17657,10476,17682,10267,0,0,OOM,65.25,82.11694265318017,81.80951042424948,81.39402169097747,83.2049751070039,84.97399999336776,83.27099905686687,84.95172500000001,81.51366597361783,0,0,OOM,65.25
65.5,38,40,140,59,79,90,188,430,0,0,OOM,65.5,668,835,730,529,573,882,528,712,0,0,OOM,65.5,694,535,681,927,746,547,802,564,0,0,OOM,65.5,10198,10426,10292,17127,17675,10473,17683,10291,0,0,OOM,65.5,82.16196095746363,81.68869789824068,81.45128635132207,83.4091509895298,85.06838385638648,83.12400261323097,84.92393827561331,81.48869378236422,0,0,OOM,65.5
