minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes
90.5,26,24,65,16,11,15,15,10,0,0,CPU_STRESS,90.5,1458,1977,1710,385,398,402,400,396,0,0,CPU_STRESS,90.5,837,889,983,1130,1141,1066,1210,1274,0,0,CPU_STRESS,90.5,10519,13687,13333,34830,34649,34590,34690,33841,0,0,CPU_STRESS,90.5,50.24944762393356,53.32641456092925,51.47806363264223,62.01320147945453,61.82297182731437,61.34596521506768,61.35330919199468,60.263800229523774,0,0,CPU_STRESS,90.5
90.75,10,1,60,2,18,11,1,0,0,0,CPU_STRESS,90.75,1447,1849,1848,395,399,443,400,449,0,0,CPU_STRESS,90.75,730,842,827,994,946,908,1013,1071,0,0,CPU_STRESS,90.75,10204,13135,13304,33107,34301,34548,33635,34711,0,0,CPU_STRESS,90.75,48.17408490107604,50.7511026205004,49.89948806870441,58.899780919080925,61.34958162012221,61.23175375973783,59.79493961427466,61.35159299665008,0,0,CPU_STRESS,90.75
91.0,10,0,53,1,19,10,1,0,0,0,CPU_STRESS,91.0,1448,1814,1855,397,399,444,400,451,0,0,CPU_STRESS,91.0,720,837,814,985,912,892,960,1018,0,0,CPU_STRESS,91.0,10129,13040,13282,33003,34456,34483,33513,34777,0,0,CPU_STRESS,91.0,47.64488649669438,49.9030052142302,49.394926513737616,58.801431786187656,61.410797211555376,61.02869200760107,59.49773858702776,61.539092473521805,0,0,CPU_STRESS,91.0
91.25,14,5,44,4,18,11,4,9,0,0,CPU_STRESS,91.25,1466,1816,1928,399,405,429,400,442,0,0,CPU_STRESS,91.25,735,818,775,969,968,883,934,949,0,0,CPU_STRESS,91.25,10129,12932,13283,33600,35046,34442,33724,34318,0,0,CPU_STRESS,91.25,47.94408420035259,49.55338787051055,49.33725641299078,61.59773310441192,62.02902793308235,60.8479845217694,59.15292973336823,61.527500057270224,0,0,CPU_STRESS,91.25
91.5,26,5,44,4,18,11,4,11,0,0,CPU_STRESS,91.5,1469,1813,1924,399,407,426,399,439,0,0,CPU_STRESS,91.5,738,814,777,969,973,882,934,947,0,0,CPU_STRESS,91.5,10135,12816,13280,33670,35188,34383,33715,34294,0,0,CPU_STRESS,91.5,47.94408420035259,49.53569955882224,49.33725641299078,61.67302199330081,62.1151707902252,60.70908928367417,58.90592973336821,61.4947286286988,0,0,CPU_STRESS,91.5
91.75,38,5,13,17,28,1,8,19,0,0,CPU_STRESS,91.75,1582,1621,1623,407,426,392,371,397,0,0,CPU_STRESS,91.75,839,764,854,1083,1021,828,883,855,0,0,CPU_STRESS,91.75,10496,12719,12742,36328,38069,33129,32836,33471,0,0,CPU_STRESS,91.75,48.64913421711293,48.25823332887394,48.16007996840745,64.53840407647908,68.95495422354605,58.49600992063489,58.20996771347105,59.61110755185159,0,0,CPU_STRESS,91.75
92.0,39,5,12,18,28,1,8,19,0,0,CPU_STRESS,92.0,1610,1604,1607,410,427,392,365,392,0,0,CPU_STRESS,92.0,853,758,861,1088,1029,808,868,836,0,0,CPU_STRESS,92.0,10582,12573,12650,36107,38813,32877,32970,33329,0,0,CPU_STRESS,92.0,48.77599751985509,48.30252250349407,47.98950450579867,64.50603773448773,69.42813380891576,58.23093214285716,58.179718507121855,59.17630722977085,0,0,CPU_STRESS,92.0
92.25,37,6,15,16,25,5,9,21,0,0,CPU_STRESS,92.25,1615,1668,1678,409,426,397,367,396,0,0,CPU_STRESS,92.25,842,789,861,1070,1005,800,860,839,0,0,CPU_STRESS,92.25,10576,12762,12761,35727,37932,32944,34561,33170,0,0,CPU_STRESS,92.25,48.87500130023263,48.8190660391251,48.230269712321615,63.45822425120102,67.96688813295765,58.27986247314775,60.55172207391665,59.59354857764333,0,0,CPU_STRESS,92.25
92.5,35,10,15,16,25,5,9,23,0,0,CPU_STRESS,92.5,1617,1670,1687,409,423,396,371,396,0,0,CPU_STRESS,92.5,835,789,861,1068,1002,799,860,839,0,0,CPU_STRESS,92.5,10588,12986,12766,35712,37910,32944,34913,33042,0,0,CPU_STRESS,92.5,48.87500130023263,48.79368746769653,48.230269712321615,63.21451267069532,67.86012146629099,58.26046247314776,63.16036493105954,59.55850100893297,0,0,CPU_STRESS,92.5
92.75,31,37,15,11,25,18,1,38,0,0,CPU_STRESS,92.75,1599,1764,1834,394,410,395,419,396,0,0,CPU_STRESS,92.75,769,780,857,997,965,731,858,853,0,0,CPU_STRESS,92.75,10907,13098,13057,33359,37378,32812,37426,31721,0,0,CPU_STRESS,92.75,49.84849032002578,50.24994555325131,49.39845120101002,59.42989605949608,65.89207144447985,58.00020889894417,66.71100000000007,56.85523877244441,0,0,CPU_STRESS,92.75
93.0,31,38,15,10,25,18,1,38,0,0,CPU_STRESS,93.0,1592,1796,1835,392,410,396,420,396,0,0,CPU_STRESS,93.0,761,778,858,991,962,721,857,857,0,0,CPU_STRESS,93.0,10957,13208,13214,33402,37201,32882,38233,31526,0,0,CPU_STRESS,93.0,50.08398093709511,50.58927085711412,50.09776028576297,59.24451292596288,65.67979532661171,58.07724156072683,67.18659090909095,56.262631312103295,0,0,CPU_STRESS,93.0
93.25,30,25,16,12,24,15,4,25,0,0,CPU_STRESS,93.25,1602,1825,1856,391,407,397,416,396,0,0,CPU_STRESS,93.25,762,768,858,960,952,739,854,862,0,0,CPU_STRESS,93.25,10841,13312,13292,33532,36807,33034,36397,31479,0,0,CPU_STRESS,93.25,50.30633447593989,51.06523190833995,50.51783483716074,59.38445954630167,65.00424078394931,58.8802965973569,65.89340476190479,56.68992797147869,0,0,CPU_STRESS,93.25
93.5,31,24,16,12,24,15,4,23,0,0,CPU_STRESS,93.5,1608,1827,1858,391,406,404,415,396,0,0,CPU_STRESS,93.5,762,767,859,960,952,749,854,862,0,0,CPU_STRESS,93.5,10841,13382,13292,33532,36798,33055,36397,31426,0,0,CPU_STRESS,93.5,50.30633447593989,51.02686047976853,50.50913483716074,59.36591192725405,64.96589310385163,58.92660294656324,62.93761904761901,56.73781686036757,0,0,CPU_STRESS,93.5
93.75,39,10,47,38,10,2,8,10,0,0,CPU_STRESS,93.75,1927,2104,1963,382,407,437,402,396,0,0,CPU_STRESS,93.75,761,762,859,858,952,891,915,919,0,0,CPU_STRESS,93.75,10997,13576,13426,33600,35706,33717,34400,31075,0,0,CPU_STRESS,93.75,50.9763794754554,51.74124773939568,50.68369872465304,59.54760882858968,63.82876277090622,60.00498916313301,59.96935714285704,56.21202825875357,0,0,CPU_STRESS,93.75
94.0,38,10,47,38,10,1,8,10,0,0,CPU_STRESS,94.0,1919,2114,1964,382,407,438,401,396,0,0,CPU_STRESS,94.0,761,765,859,856,952,915,956,945,0,0,CPU_STRESS,94.0,10838,13675,13431,33658,35389,34060,33960,31268,0,0,CPU_STRESS,94.0,50.94784243066159,51.75332535115585,50.68307188368247,59.77929638963976,63.101817052627766,60.592838784981744,60.04946269841263,56.30539606793584,0,0,CPU_STRESS,94.0
94.25,37,11,45,34,10,6,9,11,0,0,CPU_STRESS,94.25,1780,2076,1853,385,407,440,400,396,0,0,CPU_STRESS,94.25,761,812,860,884,952,925,981,973,0,0,CPU_STRESS,94.25,10435,13821,13377,33778,35029,34646,34283,32340,0,0,CPU_STRESS,94.25,50.15429077121164,51.87007037870521,50.70098273140015,60.25521484477154,62.397924976084695,62.19779336488976,60.31442711394494,57.19330804831227,0,0,CPU_STRESS,94.25
94.5,35,11,44,34,10,6,9,14,0,0,CPU_STRESS,94.5,1742,2075,1836,386,405,442,400,397,0,0,CPU_STRESS,94.5,763,823,860,884,950,926,981,973,0,0,CPU_STRESS,94.5,10220,13843,13377,33826,34940,34759,34379,32737,0,0,CPU_STRESS,94.5,49.52353121939723,51.69092951123934,50.64310381925838,60.27853302658973,62.30918503272876,62.44242669822308,61.22082711394498,57.19330804831227,0,0,CPU_STRESS,94.5
94.75,31,1,31,34,1,9,9,29,0,0,CPU_STRESS,94.75,1299,2016,1647,454,401,472,430,448,0,0,CPU_STRESS,94.75,763,986,918,1083,922,1087,1015,995,0,0,CPU_STRESS,94.75,7806,13929,12210,34022,34002,37642,35425,35430,0,0,CPU_STRESS,94.75,43.89798144411856,50.62631427570489,47.18867268203891,61.04598836250561,60.2795495629145,66.73126056998557,62.8393677972355,62.6565664585404,0,0,CPU_STRESS,94.75
95.0,31,1,30,34,3,9,9,30,0,0,CPU_STRESS,95.0,1247,1987,1612,454,401,475,433,449,0,0,CPU_STRESS,95.0,768,1016,935,1103,920,1090,1031,1009,0,0,CPU_STRESS,95.0,7688,13930,12095,34151,33828,37935,35350,36116,0,0,CPU_STRESS,95.0,42.92953601464272,50.54038092236237,46.36470456931369,61.29371498985477,59.99767030697864,66.75694111926722,62.80733824221393,62.97496231340466,0,0,CPU_STRESS,95.0
95.25,25,7,31,30,8,11,9,27,0,0,CPU_STRESS,95.25,1269,1978,1657,441,403,461,422,435,0,0,CPU_STRESS,95.25,781,1023,943,1078,976,1072,1036,999,0,0,CPU_STRESS,95.25,7836,13949,12312,34129,33883,37060,34661,34631,0,0,CPU_STRESS,95.25,44.09384837754233,50.99723293491849,47.22042109599759,61.53806251088626,59.66383702209838,65.61980567201518,62.03715343975004,62.47269480087526,0,0,CPU_STRESS,95.25
95.5,20,7,32,23,13,11,9,24,0,0,CPU_STRESS,95.5,1271,1978,1663,440,404,461,422,426,0,0,CPU_STRESS,95.5,791,1023,945,1075,979,1071,1036,999,0,0,CPU_STRESS,95.5,8588,13958,12386,34127,33825,37046,34642,34451,0,0,CPU_STRESS,95.5,44.6613404410344,51.00607420475976,47.29683018690668,61.52660371967747,59.66383702209838,65.59761001984126,61.79889853778925,62.456389245319706,0,0,CPU_STRESS,95.5
95.75,1,9,75,2,57,11,1,10,0,0,CPU_STRESS,95.75,1382,1974,1846,424,409,468,414,383,0,0,CPU_STRESS,95.75,892,1022,948,931,984,1038,920,888,0,0,CPU_STRESS,95.75,9434,14057,13222,34105,33595,35109,33770,32434,0,0,CPU_STRESS,95.75,47.72557956230914,53.22978709723363,50.67968979515123,61.54916256176978,60.72493381750088,62.78764592352092,60.64913034299027,58.27056109100126,0,0,CPU_STRESS,95.75
96.0,0,9,76,1,58,11,1,11,0,0,CPU_STRESS,96.0,1408,1970,1854,421,408,464,411,382,0,0,CPU_STRESS,96.0,890,1019,948,917,985,1025,847,877,0,0,CPU_STRESS,96.0,9584,14049,13368,34114,33648,34666,33652,32341,0,0,CPU_STRESS,96.0,48.49729910503535,53.72372981562636,51.331162338612245,61.507609313556,61.01078890786435,62.18305169552669,60.31395351752814,58.17960544556509,0,0,CPU_STRESS,96.0
96.25,10,12,66,3,49,11,5,13,0,0,CPU_STRESS,96.25,1460,1963,1832,416,403,450,410,388,0,0,CPU_STRESS,96.25,867,1013,946,916,969,1025,831,872,0,0,CPU_STRESS,96.25,9935,13949,13393,34121,33682,34477,33497,32395,0,0,CPU_STRESS,96.25,48.94364508922949,53.337838332567664,51.49179426734207,61.33484488257504,61.18731616313527,61.61968225826371,59.72402577084361,58.22957616152846,0,0,CPU_STRESS,96.25
96.5,14,12,61,3,41,11,5,13,0,0,CPU_STRESS,96.5,1462,1963,1823,416,396,446,410,388,0,0,CPU_STRESS,96.5,867,1011,946,915,970,1026,831,872,0,0,CPU_STRESS,96.5,9966,13881,13393,34110,33693,34474,33423,32581,0,0,CPU_STRESS,96.5,48.96431175589615,53.30576015796448,51.49179426734207,61.32091035876552,61.19035366313526,61.48479892493038,58.744980532748414,58.237889404375125,0,0,CPU_STRESS,96.5
96.75,19,29,32,3,24,17,8,0,0,0,CPU_STRESS,96.75,1756,1969,1772,431,384,413,385,437,0,0,CPU_STRESS,96.75,833,966,967,897,935,914,911,863,0,0,CPU_STRESS,96.75,11028,13661,13507,33963,34292,33978,32667,34203,0,0,CPU_STRESS,96.75,51.70111909338292,52.7016528668365,51.50050245313302,60.43224395905807,61.19035366313526,60.1223984126984,57.49211262838472,60.42009464235045,0,0,CPU_STRESS,96.75
97.0,19,29,29,3,21,18,9,0,0,0,CPU_STRESS,97.0,1750,1969,1770,434,380,409,384,436,0,0,CPU_STRESS,97.0,822,958,972,891,926,898,948,860,0,0,CPU_STRESS,97.0,11137,13587,13517,34045,34493,34076,32815,34495,0,0,CPU_STRESS,97.0,52.34324268131743,52.64064747674147,51.55032793772907,60.285724929133096,61.19035366313526,60.03330470073404,57.45088502281423,60.69677274118834,0,0,CPU_STRESS,97.0
97.25,19,25,30,3,17,16,9,9,0,0,CPU_STRESS,97.25,1636,1964,1750,426,384,411,387,419,0,0,CPU_STRESS,97.25,777,942,968,897,923,889,981,858,0,0,CPU_STRESS,97.25,10719,13884,13540,34414,34732,34626,33870,34173,0,0,CPU_STRESS,97.25,51.14957961234486,52.963905138895846,51.548815693677554,60.94913990741277,61.19035366313526,61.5288795304594,58.73630830712793,60.95716636279809,0,0,CPU_STRESS,97.25
97.5,16,24,30,3,17,16,9,10,0,0,CPU_STRESS,97.5,1608,1964,1746,426,387,413,387,418,0,0,CPU_STRESS,97.5,777,941,968,897,923,889,981,858,0,0,CPU_STRESS,97.5,10678,14098,13540,34469,34754,34686,33914,34119,0,0,CPU_STRESS,97.5,51.08591294567819,52.97467627127224,51.548815693677554,61.141240304238174,61.2080249918066,61.58578667331654,60.23345830712793,60.95716636279809,0,0,CPU_STRESS,97.5
97.75,10,10,13,3,17,16,9,25,0,0,CPU_STRESS,97.75,1338,1996,1736,401,398,428,396,401,0,0,CPU_STRESS,97.75,760,943,974,892,916,934,980,860,0,0,CPU_STRESS,97.75,9587,14564,13398,35971,35366,35849,34947,33673,0,0,CPU_STRESS,97.75,47.89067846370696,53.39042935117767,50.77714876015964,63.34605437895439,62.08162334523975,63.26790262515264,61.43612836580091,59.724516795944176,0,0,CPU_STRESS,97.75
98.0,10,10,12,3,17,16,9,29,0,0,CPU_STRESS,98.0,1317,1996,1744,400,399,428,398,401,0,0,CPU_STRESS,98.0,760,939,972,894,924,941,981,866,0,0,CPU_STRESS,98.0,9460,14563,13382,36114,35472,36061,35050,33677,0,0,CPU_STRESS,98.0,47.41660830912236,53.433640354931455,50.61857432180335,63.77652412587412,62.24371336916116,63.61472629697059,61.56985329365086,59.686184541167655,0,0,CPU_STRESS,98.0
98.25,24,13,15,4,16,16,9,24,0,0,CPU_STRESS,98.25,1355,1983,1703,400,399,415,400,402,0,0,CPU_STRESS,98.25,799,938,964,917,976,944,981,871,0,0,CPU_STRESS,98.25,9773,14317,13389,36191,35380,36024,35069,34107,0,0,CPU_STRESS,98.25,48.08232852005658,53.32801168297888,50.66242571207329,64.24364954196392,62.21795393744184,63.62123567412721,62.29947140991768,59.95051419218845,0,0,CPU_STRESS,98.25
98.5,41,13,15,4,15,16,9,23,0,0,CPU_STRESS,98.5,1355,1982,1689,400,398,412,400,403,0,0,CPU_STRESS,98.5,809,938,964,947,982,948,982,873,0,0,CPU_STRESS,98.5,9827,14106,13389,36216,35380,36024,35159,34171,0,0,CPU_STRESS,98.5,48.125446167115406,53.342868825836014,50.66242571207329,64.28192255783692,62.21795393744184,63.68286300331976,62.99780138190644,60.11028971127365,0,0,CPU_STRESS,98.5
98.75,56,38,3,8,2,28,17,10,0,0,CPU_STRESS,98.75,1462,1961,1604,415,381,392,408,417,0,0,CPU_STRESS,98.75,964,958,945,1380,1195,1150,1150,1185,0,0,CPU_STRESS,98.75,10725,13797,13461,37240,35348,36377,36121,35313,0,0,CPU_STRESS,98.75,50.43212486843029,53.51516893753306,51.949865231316615,66.42265180652682,62.530309621001095,64.46322669379595,64.54916440087683,62.36472591014383,0,0,CPU_STRESS,98.75
99.0,57,38,2,9,1,29,17,11,0,0,CPU_STRESS,99.0,1477,1956,1593,418,382,391,409,418,0,0,CPU_STRESS,99.0,982,961,940,1393,1259,1162,1201,1227,0,0,CPU_STRESS,99.0,10714,13776,13448,37326,35375,36321,36449,35375,0,0,CPU_STRESS,99.0,51.50132864683866,53.46836100641189,52.26141260316506,66.56185855810858,62.52067432951053,64.54214979229708,64.70769621212114,62.45021289488871,0,0,CPU_STRESS,99.0
99.25,49,25,6,11,8,29,15,14,0,0,CPU_STRESS,99.25,1449,1951,1614,415,387,402,411,418,0,0,CPU_STRESS,99.25,917,950,935,1326,1181,1088,1224,1162,0,0,CPU_STRESS,99.25,10604,13934,13425,36830,35460,35860,36636,35385,0,0,CPU_STRESS,99.25,50.41099818169148,53.18689406758773,52.404304668690045,65.37571510709978,62.451582337421705,63.48187481103906,64.8435420546932,62.21676430227977,0,0,CPU_STRESS,99.25
99.5,44,24,6,11,9,28,14,20,0,0,CPU_STRESS,99.5,1446,1951,1611,415,389,403,412,418,0,0,CPU_STRESS,99.5,913,948,934,1226,1180,1088,1224,1155,0,0,CPU_STRESS,99.5,10578,13944,13425,36824,35453,35815,36670,35379,0,0,CPU_STRESS,99.5,50.31896399365729,53.0534922421909,52.37053935948944,65.35617224995694,62.451582337421705,63.386274811039065,65.41054205469321,62.18926930227976,0,0,CPU_STRESS,99.5
99.75,42,1,6,11,28,3,1,37,0,0,CPU_STRESS,99.75,1295,1827,1520,394,398,408,457,418,0,0,CPU_STRESS,99.75,826,959,900,945,1004,994,1081,984,0,0,CPU_STRESS,99.75,9158,13872,13071,36075,35186,35209,37173,35111,0,0,CPU_STRESS,99.75,46.66243376706646,51.76947971788025,49.425169151137325,63.301982295482304,62.03004325416315,62.33662086247087,66.30549999999991,61.838333231423015,0,0,CPU_STRESS,99.75
100.0,40,1,6,11,29,1,1,38,0,0,CPU_STRESS,100.0,1274,1796,1523,392,399,409,453,418,0,0,CPU_STRESS,100.0,809,949,881,892,950,973,1011,937,0,0,CPU_STRESS,100.0,9221,13873,13015,35944,35153,35142,37023,35056,0,0,CPU_STRESS,100.0,46.01509256235964,51.22467793339262,48.93404998613628,62.998704914164776,61.93790101081552,62.07267533060246,66.36001872469627,61.72788586371413,0,0,CPU_STRESS,100.0
100.25,32,8,6,11,23,5,4,25,0,0,CPU_STRESS,100.25,1306,1784,1605,393,401,409,430,420,0,0,CPU_STRESS,100.25,755,923,856,900,958,932,988,920,0,0,CPU_STRESS,100.25,9437,13868,13138,35837,35235,35021,36145,35245,0,0,CPU_STRESS,100.25,46.59725437856036,51.09210843908539,49.23168003268539,62.67680838169992,61.874457320003415,61.36431995667645,64.60557438200196,61.76140017966989,0,0,CPU_STRESS,100.25
100.5,24,15,7,11,23,6,4,22,0,0,CPU_STRESS,100.5,1312,1784,1621,393,402,409,428,420,0,0,CPU_STRESS,100.5,738,921,848,901,958,928,988,921,0,0,CPU_STRESS,100.5,9500,13868,13161,35843,35252,35011,35891,35523,0,0,CPU_STRESS,100.5,46.63828514779113,51.088330661307616,49.23168003268539,62.68403915093069,61.88924303428912,61.3698878138193,61.59931512274278,61.76140017966989,0,0,CPU_STRESS,100.5
100.75,11,48,9,11,10,28,4,10,0,0,CPU_STRESS,100.75,1428,1782,1717,405,408,394,386,438,0,0,CPU_STRESS,100.75,672,794,714,923,917,873,914,994,0,0,CPU_STRESS,100.75,10477,13877,13695,36596,35531,33892,33718,37599,0,0,CPU_STRESS,100.75,48.68695675263846,51.061897327974286,49.81342197119815,64.42051042580228,62.66798869868536,59.83255687134501,58.525726190476206,65.42666912749412,0,0,CPU_STRESS,100.75
101.0,10,49,9,11,10,29,4,10,0,0,CPU_STRESS,101.0,1444,1782,1732,409,408,393,383,440,0,0,CPU_STRESS,101.0,669,778,708,927,910,860,823,999,0,0,CPU_STRESS,101.0,10575,13867,13709,36631,35467,33776,33616,37570,0,0,CPU_STRESS,101.0,48.91925373738696,51.041073100175055,50.304571154718445,64.60275383166112,62.73423530852772,59.7008400713576,58.47477181641892,65.75720253168653,0,0,CPU_STRESS,101.0
101.25,18,40,15,11,10,29,4,20,0,0,CPU_STRESS,101.25,1439,1783,1694,410,397,402,388,431,0,0,CPU_STRESS,101.25,693,759,717,927,904,868,804,1002,0,0,CPU_STRESS,101.25,10518,13753,13729,36313,34610,34309,34286,36963,0,0,CPU_STRESS,101.25,49.10139917039803,51.055628655730615,50.64672567137326,64.3357056055898,62.101146550034585,60.71430166387079,60.67069164739872,64.62717678065852,0,0,CPU_STRESS,101.25
101.5,15,38,15,11,10,32,7,20,0,0,CPU_STRESS,101.5,1439,1783,1693,410,392,402,388,432,0,0,CPU_STRESS,101.5,693,756,720,927,904,872,804,1002,0,0,CPU_STRESS,101.5,10518,13641,13729,36260,34541,34309,34472,36846,0,0,CPU_STRESS,101.5,49.10139917039803,50.99623489116184,50.64672567137326,64.29673033837766,61.87544753528389,60.93113725284321,63.68323331406531,64.62717678065852,0,0,CPU_STRESS,101.5
101.75,19,31,15,11,10,54,28,37,0,0,CPU_STRESS,101.75,1439,1746,1691,430,364,425,443,433,0,0,CPU_STRESS,101.75,732,736,780,939,904,931,921,980,0,0,CPU_STRESS,101.75,10231,12957,13834,36263,32262,36203,36752,36151,0,0,CPU_STRESS,101.75,48.8941348909148,49.64818551168855,50.646666439425786,64.25755270963383,57.39324796016242,63.86324639804641,65.19243749999993,63.657452389475786,0,0,CPU_STRESS,101.75
102.0,20,30,15,11,10,55,28,38,0,0,CPU_STRESS,102.0,1439,1746,1687,432,362,427,446,433,0,0,CPU_STRESS,102.0,746,738,792,939,904,943,981,957,0,0,CPU_STRESS,102.0,10132,12974,13862,36240,32024,36350,37131,35895,0,0,CPU_STRESS,102.0,48.7636735452453,49.42520046648778,50.74272461073565,64.13664831116853,57.14189226430544,64.40374694472195,65.68252380952372,63.29408826371136,0,0,CPU_STRESS,102.0
102.25,21,25,16,11,10,38,22,23,0,0,CPU_STRESS,102.25,1439,1799,1709,427,365,413,429,432,0,0,CPU_STRESS,102.25,770,765,800,934,903,938,985,947,0,0,CPU_STRESS,102.25,10124,13248,13831,36000,32589,35495,36553,34913,0,0,CPU_STRESS,102.25,48.78773552525973,49.82328609867128,50.63206955151315,63.83708535631296,59.78709840877046,62.92365829102524,65.40701652207436,62.4157729418605,0,0,CPU_STRESS,102.25
102.5,24,25,16,11,10,32,21,23,0,0,CPU_STRESS,102.5,1437,1801,1702,427,371,411,428,425,0,0,CPU_STRESS,102.5,765,770,800,928,899,938,985,947,0,0,CPU_STRESS,102.5,10124,13668,13831,35937,32587,35428,36515,34883,0,0,CPU_STRESS,102.5,48.78773552525973,50.04455499921519,50.63023621817982,63.7628548007574,59.82576507543713,62.7223177426847,65.25201652207436,62.37799734377439,0,0,CPU_STRESS,102.5
102.75,29,10,38,11,1,11,3,11,0,0,CPU_STRESS,102.75,1338,1977,1605,387,378,393,427,375,0,0,CPU_STRESS,102.75,761,828,830,832,873,893,954,842,0,0,CPU_STRESS,102.75,9740,14164,13786,34758,32743,33447,36311,33588,0,0,CPU_STRESS,102.75,48.684747002565146,52.40623263919169,50.739144353102326,62.380990153852,58.5181942515277,59.71330930735933,65.20124905295809,60.43764079095067,0,0,CPU_STRESS,102.75
103.0,30,10,39,11,2,10,2,10,0,0,CPU_STRESS,103.0,1333,1985,1596,384,379,391,423,373,0,0,CPU_STRESS,103.0,761,834,835,823,866,878,938,826,0,0,CPU_STRESS,103.0,9717,14298,13760,34551,32908,33063,36306,33434,0,0,CPU_STRESS,103.0,48.7348107850907,52.88854500297168,50.76948870917592,61.85324314019318,58.7054868588907,59.75019946985383,65.09983173694077,60.159171752640326,0,0,CPU_STRESS,103.0
103.25,26,12,39,11,8,11,6,11,0,0,CPU_STRESS,103.25,1361,1959,1642,386,390,395,419,378,0,0,CPU_STRESS,103.25,761,822,834,856,874,882,914,841,0,0,CPU_STRESS,103.25,9909,14127,13729,34761,33578,33015,36054,33859,0,0,CPU_STRESS,103.25,48.77926566638476,53.03799020190975,50.77469029211792,61.55544728931127,59.21311740120492,59.919986379827336,64.82426348297254,60.42507414483647,0,0,CPU_STRESS,103.25
103.5,23,12,39,12,9,12,7,11,0,0,CPU_STRESS,103.5,1367,1953,1659,386,391,395,419,378,0,0,CPU_STRESS,103.5,762,822,835,858,874,882,914,841,0,0,CPU_STRESS,103.5,9909,14079,13731,34761,33610,33055,36029,33876,0,0,CPU_STRESS,103.5,48.796984396841296,53.027451313020855,50.77469029211792,61.53978062264459,59.22417003278386,59.94748637982733,64.19244205440118,60.42507414483647,0,0,CPU_STRESS,103.5
103.75,10,12,30,28,18,35,28,0,0,0,CPU_STRESS,103.75,1504,1831,1842,388,398,395,419,386,0,0,CPU_STRESS,103.75,759,847,850,961,874,862,958,925,0,0,CPU_STRESS,103.75,10250,13975,13858,34812,34720,34006,35909,34649,0,0,CPU_STRESS,103.75,49.42857837719337,52.60409404045353,51.449844058908674,61.550353308455534,60.98661270139667,60.36327960528424,63.54799891712665,61.24457296445968,0,0,CPU_STRESS,103.75
104.0,10,12,29,27,18,36,27,0,0,0,CPU_STRESS,104.0,1517,1795,1850,389,399,396,418,389,0,0,CPU_STRESS,104.0,763,857,853,966,873,857,978,944,0,0,CPU_STRESS,104.0,10319,13972,13882,34865,34815,34286,35530,34676,0,0,CPU_STRESS,104.0,49.71924937722048,52.65055745351104,51.61554173559809,61.65769157023552,61.61247086905495,60.575972033770775,63.276987852533374,61.34264499133675,0,0,CPU_STRESS,104.0
104.25,8,12,31,25,16,30,21,2,0,0,CPU_STRESS,104.25,1546,1781,1812,392,400,397,414,399,0,0,CPU_STRESS,104.25,762,857,849,962,873,871,982,951,0,0,CPU_STRESS,104.25,10409,13922,13829,35143,35066,34412,35051,35253,0,0,CPU_STRESS,104.25,49.92456909907715,52.93082949638045,51.54123921428002,61.66487521238024,61.87427094069526,60.529032590589495,62.39640888140279,61.71991927575385,0,0,CPU_STRESS,104.25
104.5,5,12,31,22,15,25,21,2,0,0,CPU_STRESS,104.5,1547,1781,1806,392,400,398,414,401,0,0,CPU_STRESS,104.5,740,851,849,962,873,872,981,951,0,0,CPU_STRESS,104.5,10422,13916,13824,35143,35073,34411,34838,35395,0,0,CPU_STRESS,104.5,49.941706237091815,52.96428187733283,51.54123921428002,61.66851638885083,61.87427094069526,60.54768259058948,61.53710866495252,61.73270260908719,0,0,CPU_STRESS,104.5
104.75,0,12,31,2,2,3,3,2,0,0,CPU_STRESS,104.75,1679,1748,1681,396,391,408,376,443,0,0,CPU_STRESS,104.75,690,876,801,917,879,931,898,952,0,0,CPU_STRESS,104.75,11359,13802,13607,36341,35541,34025,33778,36571,0,0,CPU_STRESS,104.75,51.69286123471485,52.96331392861489,50.98944024860821,64.09127367077367,62.630651918210106,60.42479802365889,59.779878755688735,63.59059525762333,0,0,CPU_STRESS,104.75
